가게 이름,업종구분,주소,URL
콘피에르,양식,서울 중구 세종대로 14 그랜드센트럴 지하 2층,https://pcmap.place.naver.com/restaurant/1343969288/review/visitor#
밸런티 신세계백화점 본점,케이크전문,서울 중구 소공로 63 지하1층 밸런티,https://pcmap.place.naver.com/restaurant/1119712611/review/visitor#
을지깐깐,베트남음식,서울 중구 을지로12길 12 202호 을지깐깐,https://pcmap.place.naver.com/restaurant/1713855997/review/visitor#
원조 곱창떡볶이 화떡 명동본점,떡볶이,서울 중구 명동4길 15,https://pcmap.place.naver.com/restaurant/35575123/review/visitor#
진짜,이자카야,"서울 중구 퇴계로 367 1층, 2층 진짜",https://pcmap.place.naver.com/restaurant/1391203515/review/visitor#
막내회집 본점,생선회,서울 중구 남대문시장2가길 2 2층,https://pcmap.place.naver.com/restaurant/1495790737/review/visitor#
굴예찬,굴요리,서울 중구 다산로 243,https://pcmap.place.naver.com/restaurant/13161228/review/visitor#
L7명동 루프탑 바 플로팅,양식,서울 중구 퇴계로 137 L7명동 21층,https://pcmap.place.naver.com/restaurant/1746065215/review/visitor#
진작,일식당,서울 중구 수표로12길 12 1층 진작,https://pcmap.place.naver.com/restaurant/1323525758/review/visitor#
화육계,닭발,서울 중구 을지로14길 21 1층,https://pcmap.place.naver.com/restaurant/1101323127/review/visitor#
Projec D,피자,서울 중구 퇴계로 343-1 동양빌딩,https://pcmap.place.naver.com/restaurant/36073217/review/visitor#
안동장,중식당,서울 중구 을지로 124,https://pcmap.place.naver.com/restaurant/11677524/review/visitor#
그라넘 다이닝 라운지,뷔페,서울 중구 장충단로 60 더 호텔 1층 그라넘 다이닝 라운지,https://pcmap.place.naver.com/restaurant/13574559/review/visitor#
서울부띠끄,양식,서울 중구 만리재로 209-1,https://pcmap.place.naver.com/restaurant/1423886812/review/visitor#
스타벅스 서울중앙우체국점,카페,서울 중구 소공로 70 (충무로 1가) 서울 중앙 우체국,https://pcmap.place.naver.com/restaurant/37263960/review/visitor#
키라키라윤 신당점,이자카야,서울 중구 다산로39길 20,https://pcmap.place.naver.com/restaurant/1818340303/review/visitor#
하남돼지집 명동1호점,돼지고기구이,서울 중구 명동9가길 12,https://pcmap.place.naver.com/restaurant/37720886/review/visitor#
바리에가타 명동,이탈리아음식,서울 중구 남대문로 55 B1층,https://pcmap.place.naver.com/restaurant/1989384192/review/visitor#
만족오향족발 시청점,"족발,보쌈",서울 중구 서소문로 134-7,https://pcmap.place.naver.com/restaurant/11718044/review/visitor#
롯데호텔서울 페닌슐라 라운지&바,바(BAR),서울 중구 을지로 30 롯데호텔 본관 1층,https://pcmap.place.naver.com/restaurant/11795516/review/visitor#
마노디셰프 명동점,이탈리아음식,서울 중구 명동길 26 유네스코회관 11층,https://pcmap.place.naver.com/restaurant/19852170/review/visitor#
국민회관,돼지고기구이,서울 중구 만리재로 209-2 국민회관 1층 1호,https://pcmap.place.naver.com/restaurant/1865411597/review/visitor#
덕수궁 리에제와플,와플,서울 중구 덕수궁길 5,https://pcmap.place.naver.com/restaurant/21627288/review/visitor#
서울신라호텔 패스트리 부티크,베이커리,서울 중구 동호로 249 서울신라호텔 1층,https://pcmap.place.naver.com/restaurant/21033875/review/visitor#
하이디라오 명동점,중식당,서울 중구 명동3길 36 1층,https://pcmap.place.naver.com/restaurant/1501495669/review/visitor#
문어본가,"매운탕,해물탕",서울 중구 남대문로10길 11,https://pcmap.place.naver.com/restaurant/37100771/review/visitor#
붓처스컷 광화문점,"스테이크,립",서울 중구 세종대로 136 서울파이낸스센터 지하2층,https://pcmap.place.naver.com/restaurant/21012550/review/visitor#
트웰브 남산점,베이커리,서울 중구 장충단로 180 1층,https://pcmap.place.naver.com/restaurant/1255402522/review/visitor#
남산도담,요리주점,서울 중구 수표로6길 37-1 남산도담,https://pcmap.place.naver.com/restaurant/1835052467/review/visitor#
팔레드 신,중식당,서울 중구 퇴계로 67 레스케이프 호텔 6층,https://pcmap.place.naver.com/restaurant/1061905251/review/visitor#
촛불1978,양식,서울 중구 소파로 95 촛불1978 레스토랑,https://pcmap.place.naver.com/restaurant/38010065/review/visitor#
더식당 명동본점,한식,서울 중구 명동10길 36 2층,https://pcmap.place.naver.com/restaurant/37036817/review/visitor#
한사발포차 신당점,요리주점,서울 중구 퇴계로81길 7-18 1층,https://pcmap.place.naver.com/restaurant/1824319884/review/visitor#
우래옥,냉면,서울 중구 창경궁로 62-29,https://pcmap.place.naver.com/restaurant/11679381/review/visitor#
을지오뎅,생선구이,서울 중구 수표로 54,https://pcmap.place.naver.com/restaurant/19885759/review/visitor#
소크,와인,서울 중구 퇴계로86길 69 1층,https://pcmap.place.naver.com/restaurant/1883493304/review/visitor#
도야집 을지로점,"육류,고기요리",서울 중구 수표로12길 31 도야집,https://pcmap.place.naver.com/restaurant/1790378051/review/visitor#
위풍당당족발 신당점,"족발,보쌈",서울 중구 다산로44길 19,https://pcmap.place.naver.com/restaurant/317823318/review/visitor#
한암동 정동점,한식,서울 중구 정동길 21-15 정동빌딩 신관 1층,https://pcmap.place.naver.com/restaurant/1163308345/review/visitor#
유메오뎅 약수,이자카야,서울 중구 동호로11길 39 1층 1호,https://pcmap.place.naver.com/restaurant/1868122338/review/visitor#
파브릭 Fabrikseoul,바(BAR),"서울 중구 을지로14길 16-3 을지병원 별관 1, 2층",https://pcmap.place.naver.com/restaurant/1651223589/review/visitor#
태극당,베이커리,서울 중구 동호로24길 7,https://pcmap.place.naver.com/restaurant/11714659/review/visitor#
주신당,요리주점,서울 중구 퇴계로 411 1층,https://pcmap.place.naver.com/restaurant/1541384842/review/visitor#
무교동북어국집,해장국,서울 중구 을지로1길 38,https://pcmap.place.naver.com/restaurant/11619941/review/visitor#
은주정,"찌개,전골",서울 중구 창경궁로8길 32,https://pcmap.place.naver.com/restaurant/13097213/review/visitor#
아재카세 충무로점,요리주점,서울 중구 충무로2길 33-2 1층 아재카세,https://pcmap.place.naver.com/restaurant/1473119375/review/visitor#
영덕회식당,생선회,서울 중구 창경궁로1길 6 1층 영덕회식당,https://pcmap.place.naver.com/restaurant/11592607/review/visitor#
라망시크레,양식,서울 중구 퇴계로 67 레스케이프 호텔 26층,https://pcmap.place.naver.com/restaurant/1282957326/review/visitor#
숭례도담,한식,서울 중구 세종대로18길 14,https://pcmap.place.naver.com/restaurant/1213744451/review/visitor#
청와옥 을지로3가직영점,"순대,순댓국",서울 중구 을지로 110 1층 1호,https://pcmap.place.naver.com/restaurant/1319831936/review/visitor#
신성식당,한식,서울 중구 세종대로14길 22-3,https://pcmap.place.naver.com/restaurant/20967264/review/visitor#
어나더레벨,요리주점,서울 중구 을지로12길 11 4층,https://pcmap.place.naver.com/restaurant/1445744498/review/visitor#
초대양꼬치,양꼬치,서울 중구 퇴계로 447 107호,https://pcmap.place.naver.com/restaurant/1925694641/review/visitor#
커피한약방,카페,서울 중구 삼일대로12길 16-6,https://pcmap.place.naver.com/restaurant/1614417324/review/visitor#
마복림할머니집,떡볶이,서울 중구 다산로35길 5,https://pcmap.place.naver.com/restaurant/38405139/review/visitor#
벱비엣 을지로본점,베트남음식,서울 중구 마른내로 17-1 2층,https://pcmap.place.naver.com/restaurant/1061108006/review/visitor#
맥주집,"맥주,호프",서울 중구 동호로7길 32 2층 맥주집,https://pcmap.place.naver.com/restaurant/1390567998/review/visitor#
황금마차,요리주점,서울 중구 충무로5길 28 2층,https://pcmap.place.naver.com/restaurant/1063104133/review/visitor#
남도식당,추어탕,서울 중구 정동길 41-3,https://pcmap.place.naver.com/restaurant/779022700/review/visitor#
호이락 신당본점,"육류,고기요리",서울 중구 퇴계로 417 1층(흥인동),https://pcmap.place.naver.com/restaurant/1995232709/review/visitor#
청기와타운 을지로점,"육류,고기요리",서울 중구 을지로 54 1층 청기와타운 을지로점,https://pcmap.place.naver.com/restaurant/1960838367/review/visitor#
통나무집,한식,서울 중구 마른내로6길 16,https://pcmap.place.naver.com/restaurant/19418103/review/visitor#
제주돈사돈 신당점,돼지고기구이,서울 중구 다산로 257 1층,https://pcmap.place.naver.com/restaurant/1463657438/review/visitor#
더 플라자 세븐스퀘어,뷔페,서울 중구 소공로 119 더플라자 2층,https://pcmap.place.naver.com/restaurant/31207166/review/visitor#
미성옥,"곰탕,설렁탕",서울 중구 명동길 25-11,https://pcmap.place.naver.com/restaurant/11727415/review/visitor#
도치피자 장충,이탈리아음식,서울 중구 동호로24길 27-6,https://pcmap.place.naver.com/restaurant/31161142/review/visitor#
꽁시면관 본점,중식당,서울 중구 명동2길 45 꽁시면관,https://pcmap.place.naver.com/restaurant/35948374/review/visitor#
산청숯불가든 을지로,"육류,고기요리",서울 중구 을지로 114-6 1층,https://pcmap.place.naver.com/restaurant/1850187827/review/visitor#
카페나하 서울시청점,일식당,서울 중구 세종대로14길 34,https://pcmap.place.naver.com/restaurant/1783119522/review/visitor#
오공일 명동점,한식,서울 중구 남대문로 55 2층,https://pcmap.place.naver.com/restaurant/1763604868/review/visitor#
치소우다이닝 신당점,일식당,서울 중구 다산로35길 19 1층 치소우 다이닝,https://pcmap.place.naver.com/restaurant/1431867899/review/visitor#
언오디너리,와인,서울 중구 수표로 48-17 2층 언오디너리,https://pcmap.place.naver.com/restaurant/1355000463/review/visitor#
명동피자 명동본점,피자,서울 중구 명동10길 41 4층,https://pcmap.place.naver.com/restaurant/32247873/review/visitor#
삼대할먼네 본점,떡볶이,서울 중구 퇴계로76길 50,https://pcmap.place.naver.com/restaurant/11579245/review/visitor#
크리스탈제이드 소공점,중식당,서울 중구 남대문로7길 16 한국빌딩 B1,https://pcmap.place.naver.com/restaurant/31378239/review/visitor#
은호식당,한식,서울 중구 남대문시장4길 28-4 은호식당,https://pcmap.place.naver.com/restaurant/11717851/review/visitor#
차오,술집,서울 중구 수표로 48-7 1층 101호,https://pcmap.place.naver.com/restaurant/1255402888/review/visitor#
필동함박 충무로 본점,"스테이크,립",서울 중구 필동로 7-1 1층 필동함박 충무로 본점,https://pcmap.place.naver.com/restaurant/38425640/review/visitor#
올댓피자,피자,서울 중구 다산로40길 15 1층 올댓피자,https://pcmap.place.naver.com/restaurant/122143279/review/visitor#
목멱산방,한식,서울 중구 퇴계로20길 71 1층 목멱산방,https://pcmap.place.naver.com/restaurant/13573290/review/visitor#
아따 을지로점,한식,"서울 중구 충무로5길 14 1층, 지하, 3층 레드나잇",https://pcmap.place.naver.com/restaurant/1887919685/review/visitor#
약수동해물텀벙,"아귀찜,해물찜",서울 중구 다산로10길 11,https://pcmap.place.naver.com/restaurant/12885813/review/visitor#
중앙갈치식당,"해물,생선요리",서울 중구 남대문시장길 22-12,https://pcmap.place.naver.com/restaurant/11727153/review/visitor#
을지 장만옥,요리주점,서울 중구 을지로12길 12 1층,https://pcmap.place.naver.com/restaurant/1133317732/review/visitor#
공일부엌,한식,서울 중구 만리재로 209 1층,https://pcmap.place.naver.com/restaurant/1089789244/review/visitor#
남해식당,국수,서울 중구 남대문시장4길 42-1,https://pcmap.place.naver.com/restaurant/21037843/review/visitor#
줄리아,중식당,서울 중구 수표로 48-12,https://pcmap.place.naver.com/restaurant/1273529946/review/visitor#
육통령 명동본점,"육류,고기요리",서울 중구 명동8나길 37-2,https://pcmap.place.naver.com/restaurant/37531705/review/visitor#
십분의일,와인,서울 중구 수표로 42-9 2층,https://pcmap.place.naver.com/restaurant/56169725/review/visitor#
파인즈,카페,"서울 중구 명동길 73 302호 (명동1가, 페이지명동)",https://pcmap.place.naver.com/restaurant/1803046329/review/visitor#
을지 작업장,한식,서울 중구 충무로5길 26 1층,https://pcmap.place.naver.com/restaurant/1796383109/review/visitor#
말질로,생선회,서울 중구 퇴계로86길 15-29 1층,https://pcmap.place.naver.com/restaurant/1855161729/review/visitor#
아스론가,양식,서울 중구 동호로34길 18 3층,https://pcmap.place.naver.com/restaurant/1161958168/review/visitor#
몽중헌 페럼타워점,중식당,서울 중구 을지로5길 19 페럼타워 B2F,https://pcmap.place.naver.com/restaurant/20119209/review/visitor#
광화문국밥,한식,서울 중구 세종대로21길 53,https://pcmap.place.naver.com/restaurant/781105443/review/visitor#
초류향,중식당,서울 중구 다동길 24-10,https://pcmap.place.naver.com/restaurant/11618393/review/visitor#
라운드앤드,베이커리,서울 중구 정동길 35 두비빌딩,https://pcmap.place.naver.com/restaurant/1250544364/review/visitor#
무명스키야키,샤브샤브,서울 중구 퇴계로87길 30 수정탕,https://pcmap.place.naver.com/restaurant/815979839/review/visitor#
콸콸,와인,서울 중구 을지로12길 29 2층,https://pcmap.place.naver.com/restaurant/1490602564/review/visitor#
평양면옥,냉면,서울 중구 장충단로 207,https://pcmap.place.naver.com/restaurant/13578191/review/visitor#
을지정육,한식,서울 중구 충무로5길 24 1층,https://pcmap.place.naver.com/restaurant/1480373742/review/visitor#
우와 명동점,일식당,서울 중구 명동10길 35-20 1층,https://pcmap.place.naver.com/restaurant/1687347286/review/visitor#
